"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","Method Description","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"05/14/2025","AQS","490353015","1","2.4","ug/m3 LC","13","Utah Technical Center","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"05/15/2025","AQS","490353015","1","3.2","ug/m3 LC","18","Utah Technical Center","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"05/16/2025","AQS","490353015","1","6.7","ug/m3 LC","37","Utah Technical Center","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"05/17/2025","AQS","490353015","1","5.6","ug/m3 LC","31","Utah Technical Center","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"05/18/2025","AQS","490353015","1","2.5","ug/m3 LC","14","Utah Technical Center","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"05/19/2025","AQS","490353015","1","3.3","ug/m3 LC","18","Utah Technical Center","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"05/20/2025","AQS","490353015","1","3.2","ug/m3 LC","18","Utah Technical Center","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"05/21/2025","AQS","490353015","1","5.2","ug/m3 LC","29","Utah Technical Center","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"05/22/2025","AQS","490353015","1","9.4","ug/m3 LC","52","Utah Technical Center","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"05/23/2025","AQS","490353015","1","7.6","ug/m3 LC","42","Utah Technical Center","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"05/24/2025","AQS","490353015","1","6.4","ug/m3 LC","36","Utah Technical Center","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"05/25/2025","AQS","490353015","1","7.1","ug/m3 LC","39","Utah Technical Center","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"05/26/2025","AQS","490353015","1","6.1","ug/m3 LC","34","Utah Technical Center","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"05/27/2025","AQS","490353015","1","7.4","ug/m3 LC","41","Utah Technical Center","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"05/28/2025","AQS","490353015","1","8.1","ug/m3 LC","45","Utah Technical Center","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"05/29/2025","AQS","490353015","1","7.1","ug/m3 LC","39","Utah Technical Center","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"05/30/2025","AQS","490353015","1","7.5","ug/m3 LC","42","Utah Technical Center","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"05/31/2025","AQS","490353015","1","9.2","ug/m3 LC","51","Utah Technical Center","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"06/01/2025","AQS","490353015","1","7.7","ug/m3 LC","43","Utah Technical Center","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"06/02/2025","AQS","490353015","1","5","ug/m3 LC","28","Utah Technical Center","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"06/03/2025","AQS","490353015","1","3.9","ug/m3 LC","22","Utah Technical Center","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"06/04/2025","AQS","490353015","1","4.5","ug/m3 LC","25","Utah Technical Center","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"06/05/2025","AQS","490353015","1","5.8","ug/m3 LC","32","Utah Technical Center","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"06/06/2025","AQS","490353015","1","5.4","ug/m3 LC","30","Utah Technical Center","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"06/07/2025","AQS","490353015","1","5.6","ug/m3 LC","31","Utah Technical Center","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"06/08/2025","AQS","490353015","1","6.3","ug/m3 LC","35","Utah Technical Center","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"06/09/2025","AQS","490353015","1","7.7","ug/m3 LC","43","Utah Technical Center","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"06/10/2025","AQS","490353015","1","6.4","ug/m3 LC","36","Utah Technical Center","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"06/11/2025","AQS","490353015","1","10.7","ug/m3 LC","54","Utah Technical Center","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"06/12/2025","AQS","490353015","1","12.2","ug/m3 LC","57","Utah Technical Center","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"06/13/2025","AQS","490353015","1","9.1","ug/m3 LC","51","Utah Technical Center","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"06/14/2025","AQS","490353015","1","9.8","ug/m3 LC","52","Utah Technical Center","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"06/15/2025","AQS","490353015","1","7.1","ug/m3 LC","39","Utah Technical Center","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"06/16/2025","AQS","490353015","1","9.6","ug/m3 LC","52","Utah Technical Center","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"06/17/2025","AQS","490353015","1","6.4","ug/m3 LC","36","Utah Technical Center","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"06/18/2025","AQS","490353015","1","8","ug/m3 LC","44","Utah Technical Center","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"06/19/2025","AQS","490353015","1","11.2","ug/m3 LC","55","Utah Technical Center","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"06/20/2025","AQS","490353015","1","18.3","ug/m3 LC","68","Utah Technical Center","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"06/21/2025","AQS","490353015","1","16.6","ug/m3 LC","65","Utah Technical Center","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"06/22/2025","AQS","490353015","1","2.8","ug/m3 LC","16","Utah Technical Center","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"06/23/2025","AQS","490353015","1","4.1","ug/m3 LC","23","Utah Technical Center","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"06/24/2025","AQS","490353015","1","6.3","ug/m3 LC","35","Utah Technical Center","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"06/25/2025","AQS","490353015","1","7","ug/m3 LC","39","Utah Technical Center","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"06/26/2025","AQS","490353015","1","7.5","ug/m3 LC","42","Utah Technical Center","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"06/27/2025","AQS","490353015","1","13.2","ug/m3 LC","59","Utah Technical Center","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"06/28/2025","AQS","490353015","1","9","ug/m3 LC","50","Utah Technical Center","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"06/29/2025","AQS","490353015","1","5.7","ug/m3 LC","32","Utah Technical Center","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"06/30/2025","AQS","490353015","1","7.7","ug/m3 LC","43","Utah Technical Center","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"07/01/2025","AQS","490353015","1","8.3","ug/m3 LC","46","Utah Technical Center","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"07/02/2025","AQS","490353015","1","14.3","ug/m3 LC","61","Utah Technical Center","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"07/03/2025","AQS","490353015","1","8","ug/m3 LC","44","Utah Technical Center","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"07/04/2025","AQS","490353015","1","32.2","ug/m3 LC","94","Utah Technical Center","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"07/05/2025","AQS","490353015","1","18.1","ug/m3 LC","68","Utah Technical Center","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"07/06/2025","AQS","490353015","1","8.5","ug/m3 LC","47","Utah Technical Center","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"07/07/2025","AQS","490353015","1","7.5","ug/m3 LC","42","Utah Technical Center","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"07/08/2025","AQS","490353015","1","6.1","ug/m3 LC","34","Utah Technical Center","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"07/09/2025","AQS","490353015","1","6.4","ug/m3 LC","36","Utah Technical Center","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"07/10/2025","AQS","490353015","1","7.7","ug/m3 LC","43","Utah Technical Center","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"07/11/2025","AQS","490353015","1","5","ug/m3 LC","28","Utah Technical Center","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"07/12/2025","AQS","490353015","1","4.3","ug/m3 LC","24","Utah Technical Center","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"07/13/2025","AQS","490353015","1","5","ug/m3 LC","28","Utah Technical Center","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"07/14/2025","AQS","490353015","1","6.6","ug/m3 LC","37","Utah Technical Center","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"07/15/2025","AQS","490353015","1","9.2","ug/m3 LC","51","Utah Technical Center","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"07/16/2025","AQS","490353015","1","10.8","ug/m3 LC","54","Utah Technical Center","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"07/17/2025","AQS","490353015","1","11.1","ug/m3 LC","55","Utah Technical Center","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"07/19/2025","AQS","490353015","1","6.5","ug/m3 LC","36","Utah Technical Center","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"07/20/2025","AQS","490353015","1","6.6","ug/m3 LC","37","Utah Technical Center","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"07/21/2025","AQS","490353015","1","5.7","ug/m3 LC","32","Utah Technical Center","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"07/22/2025","AQS","490353015","1","5.1","ug/m3 LC","28","Utah Technical Center","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"07/23/2025","AQS","490353015","1","6.7","ug/m3 LC","37","Utah Technical Center","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"07/24/2025","AQS","490353015","1","10","ug/m3 LC","53","Utah Technical Center","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"07/25/2025","AQS","490353015","1","5.9","ug/m3 LC","33","Utah Technical Center","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"07/26/2025","AQS","490353015","1","5.3","ug/m3 LC","29","Utah Technical Center","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"07/27/2025","AQS","490353015","1","3.8","ug/m3 LC","21","Utah Technical Center","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"07/28/2025","AQS","490353015","1","8.6","ug/m3 LC","48","Utah Technical Center","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"07/29/2025","AQS","490353015","1","7.7","ug/m3 LC","43","Utah Technical Center","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"07/30/2025","AQS","490353015","1","8.1","ug/m3 LC","45","Utah Technical Center","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"07/31/2025","AQS","490353015","1","6.7","ug/m3 LC","37","Utah Technical Center","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"08/01/2025","AQS","490353015","1","7.9","ug/m3 LC","44","Utah Technical Center","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"08/02/2025","AQS","490353015","1","9.3","ug/m3 LC","51","Utah Technical Center","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"08/03/2025","AQS","490353015","1","8.1","ug/m3 LC","45","Utah Technical Center","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"08/04/2025","AQS","490353015","1","10.8","ug/m3 LC","54","Utah Technical Center","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"08/05/2025","AQS","490353015","1","20.2","ug/m3 LC","72","Utah Technical Center","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"08/06/2025","AQS","490353015","1","8.5","ug/m3 LC","47","Utah Technical Center","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"08/07/2025","AQS","490353015","1","14.5","ug/m3 LC","61","Utah Technical Center","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"08/08/2025","AQS","490353015","1","5.1","ug/m3 LC","28","Utah Technical Center","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"08/09/2025","AQS","490353015","1","4.3","ug/m3 LC","24","Utah Technical Center","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"08/10/2025","AQS","490353015","1","8.1","ug/m3 LC","45","Utah Technical Center","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"08/11/2025","AQS","490353015","1","6.3","ug/m3 LC","35","Utah Technical Center","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"08/12/2025","AQS","490353015","1","13.5","ug/m3 LC","59","Utah Technical Center","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"08/13/2025","AQS","490353015","1","19.6","ug/m3 LC","71","Utah Technical Center","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"08/14/2025","AQS","490353015","1","15.1","ug/m3 LC","62","Utah Technical Center","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"08/15/2025","AQS","490353015","1","7.9","ug/m3 LC","44","Utah Technical Center","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"08/16/2025","AQS","490353015","1","7.3","ug/m3 LC","41","Utah Technical Center","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"08/17/2025","AQS","490353015","1","4.9","ug/m3 LC","27","Utah Technical Center","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"08/18/2025","AQS","490353015","1","7.2","ug/m3 LC","40","Utah Technical Center","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
"08/19/2025","AQS","490353015","1","6.4","ug/m3 LC","36","Utah Technical Center","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.777145","-111.945849"
